id,rating,coffee_type,drink_name,review_body,date,store_id,store_name,store_pic,store_url
2a5DvFabTXVJdjIVanwxyBayfqW2,2,21,Lady Java,Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,2021-09-07 16:14:03,VF3Ep2NQN8FqSCV8ySulSA,19 Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/mesyWl6-K3LzifhKEwcRdQ/o.jpg,https://www.yelp.com/biz/19-cafe-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
2a5DvFabTXVJdjIVanwxyBayfqW2,1,17,Lady Java,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2021-02-08 12:34:54,DO91C6baD0RSO-AN6cKCCA,The West,https://s3-media1.fl.yelpcdn.com/bphoto/ekfxfWt97iQwBx9N7ZhaFA/o.jpg,https://www.yelp.com/biz/the-west-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,3,16,Ariana Grande,In hac habitasse platea dictumst.,2021-05-05 21:55:26,VRhEPnjPI64dBC39gDD-Vw,IC Brooklyn Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/CJuupHwAW0FAY66kRPGBlg/o.jpg,https://www.yelp.com/biz/ic-brooklyn-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
2a5DvFabTXVJdjIVanwxyBayfqW2,1,1,Ariana Grande,In quis justo.,2021-09-08 02:03:49,QaDOWy4-11982JWIxpImNQ,Little Choc Apothecary,https://s3-media2.fl.yelpcdn.com/bphoto/BUKMzplkH-8Ubnk69V59DA/o.jpg,https://www.yelp.com/biz/little-choc-apothecary-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,2,19,Lady Java,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",2020-11-22 12:41:28,nLQ5QcVlJ5X8SuLu33eVWw,Fortunato Brothers,https://s3-media2.fl.yelpcdn.com/bphoto/rlN9VMCOPflAdU6djLHtCg/o.jpg,https://www.yelp.com/biz/fortunato-brothers-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,4,13,Paul Brewman,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2020-10-16 23:15:21,HHN8P3LYoFkiSyF9jgyVrQ,Fat Doughnut,https://s3-media1.fl.yelpcdn.com/bphoto/vKX7OwhAC6tNRohPZNfSLA/o.jpg,https://www.yelp.com/biz/fat-doughnut-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,1,17,Bean Affleck,Curabitur convallis.,2020-11-04 15:16:03,HHN8P3LYoFkiSyF9jgyVrQ,Fat Doughnut,https://s3-media1.fl.yelpcdn.com/bphoto/vKX7OwhAC6tNRohPZNfSLA/o.jpg,https://www.yelp.com/biz/fat-doughnut-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,2,7,AC/Decaf,In congue. Etiam justo.,2021-01-16 07:08:39,bmSYtYRPf6ycx-4xWhbHFg,Sey Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/DDjWDIDS8g53MlUhit9Q5Q/o.jpg,https://www.yelp.com/biz/sey-coffee-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,5,22,Shawn Blend-es,Duis mattis egestas metus.,2021-04-26 05:42:08,-zzMDQkhZzrnBUdrfpG3Ng,Ange Noir Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/MJXFQiupyHgYXi56VD7k7Q/o.jpg,https://www.yelp.com/biz/ange-noir-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,3,19,Brew Carey,Sed accumsan felis. Ut at dolor quis odio consequat varius.,2021-05-28 19:58:21,yOc5CZ5VxHGqj96RUuZCMA,Dun-Well Doughnuts,https://s3-media3.fl.yelpcdn.com/bphoto/vepoKVhbv5oMxz9MAo6oDA/o.jpg,https://www.yelp.com/biz/dun-well-doughnuts-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
FZa0VacVaSRy6SPJhOMMlSGywq02,5,7,Brew Carey,Nulla ac enim.,2021-05-18 04:43:58,QaDOWy4-11982JWIxpImNQ,Little Choc Apothecary,https://s3-media2.fl.yelpcdn.com/bphoto/BUKMzplkH-8Ubnk69V59DA/o.jpg,https://www.yelp.com/biz/little-choc-apothecary-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,2,1,For Whom the Bean Tolls,Fusce consequat.,2020-10-10 19:09:30,s1pJHjoce-IbHQiCe4mA3w,Martha's Country Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/So6BeZ1ZbMgbh7Wi5QvXLw/o.jpg,https://www.yelp.com/biz/marthas-country-bakery-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,2,19,Lady Java,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",2020-10-22 10:20:12,X3ToKHjzofO8EzfiHYewWg,Brooklyn Blend,https://s3-media3.fl.yelpcdn.com/bphoto/CoKqf_70jcdPE64psMVhqw/o.jpg,https://www.yelp.com/biz/brooklyn-blend-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,1,5,Lady Java,Integer ac neque. Duis bibendum.,2021-06-13 03:43:10,VF3Ep2NQN8FqSCV8ySulSA,19 Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/mesyWl6-K3LzifhKEwcRdQ/o.jpg,https://www.yelp.com/biz/19-cafe-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,4,14,Lady Java,Cras pellentesque volutpat dui.,2021-06-05 16:48:29,A8jRnZGiMJiMpfHt8qKV3w,Fiction Bar/Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/GdhN-_6OZFkK2cjiN449rw/o.jpg,https://www.yelp.com/biz/fiction-bar-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
2a5DvFabTXVJdjIVanwxyBayfqW2,5,17,Shawn Blend-es,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,2021-05-10 10:52:00,QaDOWy4-11982JWIxpImNQ,Little Choc Apothecary,https://s3-media2.fl.yelpcdn.com/bphoto/BUKMzplkH-8Ubnk69V59DA/o.jpg,https://www.yelp.com/biz/little-choc-apothecary-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,5,7,Bean Affleck,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-04-02 18:09:08,4VEgZ7aVUt6oKw8KmXj-jQ,Brooklyn Kolache,https://s3-media3.fl.yelpcdn.com/bphoto/QqQV6MtAiG4i2vqCwFQhCQ/o.jpg,https://www.yelp.com/biz/brooklyn-kolache-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,1,3,Paul Brewman,Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,2020-12-21 01:38:29,yOc5CZ5VxHGqj96RUuZCMA,Dun-Well Doughnuts,https://s3-media3.fl.yelpcdn.com/bphoto/vepoKVhbv5oMxz9MAo6oDA/o.jpg,https://www.yelp.com/biz/dun-well-doughnuts-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,4,5,Michael Muglas,Quisque porta volutpat erat.,2021-09-25 18:21:31,bmSYtYRPf6ycx-4xWhbHFg,Sey Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/DDjWDIDS8g53MlUhit9Q5Q/o.jpg,https://www.yelp.com/biz/sey-coffee-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,4,6,Chris-bean-a Aguilera,Pellentesque ultrices mattis odio. Donec vitae nisi.,2021-05-28 11:56:05,1RRD6Ub4QEW9ZeyaBMx5jQ,Mountain Province,https://s3-media1.fl.yelpcdn.com/bphoto/DzRd6_P0_a1zc-4lTCjstA/o.jpg,https://www.yelp.com/biz/mountain-province-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,2,14,Paul Brewman,Etiam vel augue.,2021-03-28 20:15:13,hK14kghcSPkljAqzEHNemA,Sugarburg,https://s3-media2.fl.yelpcdn.com/bphoto/c971aXTMDOz38jN_IuLZOQ/o.jpg,https://www.yelp.com/biz/sugarburg-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,5,2,Shawn Blend-es,Morbi vel lectus in quam fringilla rhoncus.,2021-10-04 06:25:45,yOc5CZ5VxHGqj96RUuZCMA,Dun-Well Doughnuts,https://s3-media3.fl.yelpcdn.com/bphoto/vepoKVhbv5oMxz9MAo6oDA/o.jpg,https://www.yelp.com/biz/dun-well-doughnuts-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,3,21,AC/Decaf,Etiam justo.,2021-03-19 14:29:13,VF3Ep2NQN8FqSCV8ySulSA,19 Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/mesyWl6-K3LzifhKEwcRdQ/o.jpg,https://www.yelp.com/biz/19-cafe-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,1,16,Michael Muglas,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,2020-12-24 15:21:14,nLQ5QcVlJ5X8SuLu33eVWw,Fortunato Brothers,https://s3-media2.fl.yelpcdn.com/bphoto/rlN9VMCOPflAdU6djLHtCg/o.jpg,https://www.yelp.com/biz/fortunato-brothers-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,4,9,Bean-yonce,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",2020-12-08 22:56:11,HHN8P3LYoFkiSyF9jgyVrQ,Fat Doughnut,https://s3-media1.fl.yelpcdn.com/bphoto/vKX7OwhAC6tNRohPZNfSLA/o.jpg,https://www.yelp.com/biz/fat-doughnut-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,1,14,David Coffeefield,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,2020-10-24 09:02:10,bmSYtYRPf6ycx-4xWhbHFg,Sey Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/DDjWDIDS8g53MlUhit9Q5Q/o.jpg,https://www.yelp.com/biz/sey-coffee-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,1,8,Shawn Blend-es,Aliquam sit amet diam in magna bibendum imperdiet.,2021-08-01 09:49:27,1RRD6Ub4QEW9ZeyaBMx5jQ,Mountain Province,https://s3-media1.fl.yelpcdn.com/bphoto/DzRd6_P0_a1zc-4lTCjstA/o.jpg,https://www.yelp.com/biz/mountain-province-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
FZa0VacVaSRy6SPJhOMMlSGywq02,5,17,Brew Brees,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2020-10-07 02:25:43,1VulIvaA95_ZjBIs1O0sxQ,Brooklyn Ball Factory,https://s3-media1.fl.yelpcdn.com/bphoto/UN1d6AvNzfOfEaoCmLpJNg/o.jpg,https://www.yelp.com/biz/brooklyn-ball-factory-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,1,3,Ariana Grande,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",2021-01-27 09:27:06,yOc5CZ5VxHGqj96RUuZCMA,Dun-Well Doughnuts,https://s3-media3.fl.yelpcdn.com/bphoto/vepoKVhbv5oMxz9MAo6oDA/o.jpg,https://www.yelp.com/biz/dun-well-doughnuts-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
cTgxnU05uzcCEQWrFUYishabOpr2,3,1,Shawn Blend-es,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-07-30 22:47:00,4VEgZ7aVUt6oKw8KmXj-jQ,Brooklyn Kolache,https://s3-media3.fl.yelpcdn.com/bphoto/QqQV6MtAiG4i2vqCwFQhCQ/o.jpg,https://www.yelp.com/biz/brooklyn-kolache-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,3,16,Brew Carey,Sed accumsan felis.,2021-09-16 23:46:52,bmSYtYRPf6ycx-4xWhbHFg,Sey Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/DDjWDIDS8g53MlUhit9Q5Q/o.jpg,https://www.yelp.com/biz/sey-coffee-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,5,17,Paul Brewman,Suspendisse potenti. Cras in purus eu magna vulputate luctus.,2021-05-14 08:56:40,QaDOWy4-11982JWIxpImNQ,Little Choc Apothecary,https://s3-media2.fl.yelpcdn.com/bphoto/BUKMzplkH-8Ubnk69V59DA/o.jpg,https://www.yelp.com/biz/little-choc-apothecary-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
FZa0VacVaSRy6SPJhOMMlSGywq02,3,3,AC/Decaf,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2021-05-28 20:13:25,DO91C6baD0RSO-AN6cKCCA,The West,https://s3-media1.fl.yelpcdn.com/bphoto/ekfxfWt97iQwBx9N7ZhaFA/o.jpg,https://www.yelp.com/biz/the-west-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,4,5,Brew Carey,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.,2021-07-30 23:13:32,-zzMDQkhZzrnBUdrfpG3Ng,Ange Noir Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/MJXFQiupyHgYXi56VD7k7Q/o.jpg,https://www.yelp.com/biz/ange-noir-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,4,11,Brew Carey,Nunc rhoncus dui vel sem.,2021-05-24 12:51:42,1VulIvaA95_ZjBIs1O0sxQ,Brooklyn Ball Factory,https://s3-media1.fl.yelpcdn.com/bphoto/UN1d6AvNzfOfEaoCmLpJNg/o.jpg,https://www.yelp.com/biz/brooklyn-ball-factory-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
2a5DvFabTXVJdjIVanwxyBayfqW2,2,4,AC/Decaf,Aenean fermentum.,2021-01-25 13:14:59,X3ToKHjzofO8EzfiHYewWg,Brooklyn Blend,https://s3-media3.fl.yelpcdn.com/bphoto/CoKqf_70jcdPE64psMVhqw/o.jpg,https://www.yelp.com/biz/brooklyn-blend-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,2,23,Ariana Grande,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,2021-01-10 18:34:41,hK14kghcSPkljAqzEHNemA,Sugarburg,https://s3-media2.fl.yelpcdn.com/bphoto/c971aXTMDOz38jN_IuLZOQ/o.jpg,https://www.yelp.com/biz/sugarburg-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,1,2,Ariana Grande,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",2021-01-21 14:04:52,nLQ5QcVlJ5X8SuLu33eVWw,Fortunato Brothers,https://s3-media2.fl.yelpcdn.com/bphoto/rlN9VMCOPflAdU6djLHtCg/o.jpg,https://www.yelp.com/biz/fortunato-brothers-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,4,1,Bean Affleck,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,2021-01-23 14:29:11,nLQ5QcVlJ5X8SuLu33eVWw,Fortunato Brothers,https://s3-media2.fl.yelpcdn.com/bphoto/rlN9VMCOPflAdU6djLHtCg/o.jpg,https://www.yelp.com/biz/fortunato-brothers-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,2,17,Brew Brees,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-03-20 14:49:56,-zzMDQkhZzrnBUdrfpG3Ng,Ange Noir Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/MJXFQiupyHgYXi56VD7k7Q/o.jpg,https://www.yelp.com/biz/ange-noir-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
mqsrv4xorEe2r1hk6RkDSxdeF2d2,1,16,Bean-yonce,Pellentesque ultrices mattis odio. Donec vitae nisi.,2021-10-06 10:46:24,VRhEPnjPI64dBC39gDD-Vw,IC Brooklyn Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/CJuupHwAW0FAY66kRPGBlg/o.jpg,https://www.yelp.com/biz/ic-brooklyn-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
PeVcbth1WfbhUO6FoFxS4UflEuC2,5,23,Lady Java,Etiam pretium iaculis justo.,2020-10-18 10:37:15,hK14kghcSPkljAqzEHNemA,Sugarburg,https://s3-media2.fl.yelpcdn.com/bphoto/c971aXTMDOz38jN_IuLZOQ/o.jpg,https://www.yelp.com/biz/sugarburg-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
2a5DvFabTXVJdjIVanwxyBayfqW2,2,2,Paul Brewman,In hac habitasse platea dictumst.,2021-09-24 04:23:19,4VEgZ7aVUt6oKw8KmXj-jQ,Brooklyn Kolache,https://s3-media3.fl.yelpcdn.com/bphoto/QqQV6MtAiG4i2vqCwFQhCQ/o.jpg,https://www.yelp.com/biz/brooklyn-kolache-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
FZa0VacVaSRy6SPJhOMMlSGywq02,1,4,Brew Brees,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,2021-06-11 05:19:02,yOc5CZ5VxHGqj96RUuZCMA,Dun-Well Doughnuts,https://s3-media3.fl.yelpcdn.com/bphoto/vepoKVhbv5oMxz9MAo6oDA/o.jpg,https://www.yelp.com/biz/dun-well-doughnuts-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
U2P94dDKTXWlUWGsmDJmeriLO3O2,1,15,Lady Java,Aenean lectus. Pellentesque eget nunc.,2020-12-09 01:43:34,s1pJHjoce-IbHQiCe4mA3w,Martha's Country Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/So6BeZ1ZbMgbh7Wi5QvXLw/o.jpg,https://www.yelp.com/biz/marthas-country-bakery-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,4,3,Brew Brees,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",2020-10-01 16:43:09,HHN8P3LYoFkiSyF9jgyVrQ,Fat Doughnut,https://s3-media1.fl.yelpcdn.com/bphoto/vKX7OwhAC6tNRohPZNfSLA/o.jpg,https://www.yelp.com/biz/fat-doughnut-brooklyn-2?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
2a5DvFabTXVJdjIVanwxyBayfqW2,4,6,Ariana Grande,Integer ac neque. Duis bibendum.,2021-10-11 11:45:21,bmSYtYRPf6ycx-4xWhbHFg,Sey Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/DDjWDIDS8g53MlUhit9Q5Q/o.jpg,https://www.yelp.com/biz/sey-coffee-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
55f8iny1pIYQqXBIADL9758oLVG2,5,10,Brew Brees,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.,2021-06-05 01:08:03,A8jRnZGiMJiMpfHt8qKV3w,Fiction Bar/Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/GdhN-_6OZFkK2cjiN449rw/o.jpg,https://www.yelp.com/biz/fiction-bar-cafe-brooklyn?adjust_creative=fDyZvwwaQJ4MBHhwkHYmZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fDyZvwwaQJ4MBHhwkHYmZw
